OBJECTID,Join_Count,TARGET_FID,Id,osm_id,highway,waterway,aerialway,barrier,man_made,z_order,other_tags,,,,X,Y
412,3,411,0,776078673,trunk, , , , ,8,"""foot""=>""yes"",""oneway""=>""yes"",""ref""=>""S106""",,,,113.983204 ,30.719994 
413,3,412,0,776078667,trunk, , , , ,8,"""foot""=>""yes"",""oneway""=>""yes"",""ref""=>""G107;G316""",,,,113.983210 ,30.775025 
414,3,413,0,776078662,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107""",,,,113.983210 ,30.715627 
415,4,414,0,333167347,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,113.983211 ,30.716086 
416,4,415,0,116184482,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,113.983211 ,30.716146 
417,3,416,0,776078662,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107""",,,,113.983239 ,30.713408 
418,4,417,0,776078662,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107""",,,,113.983278 ,30.707716 
419,4,418,0,776078662,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107""",,,,113.983295 ,30.707576 
420,3,419,0,776080490,trunk, , , , ,8,"""foot""=>""yes"",""oneway""=>""yes"",""ref""=>""G107;G316""",,,,113.983630 ,30.784735 
425,4,424,0,117947600,motorway, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S15""",,,,113.984909 ,30.547725 
426,4,425,0,117947570,motorway, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S15""",,,,113.984975 ,30.547815 
429,4,428,0,839633995,secondary, , , , ,6, ,,,,113.985855 ,30.687629 
438,4,437,0,839633995,secondary, , , , ,6, ,,,,113.990974 ,30.689743 
439,4,438,0,474390698,trunk, , , , ,8, ,,,,113.991082 ,30.689788 
469,4,468,0,574700911,secondary, , , , ,6,oneway""=>""yes"",,,,113.996136 ,30.699561 
470,4,469,0,574700911,secondary, , , , ,6,oneway""=>""yes"",,,,113.996167 ,30.699692 
473,4,472,0,457278079,secondary, , , , ,6,oneway""=>""yes"",,,,113.996325 ,30.699441 
474,4,473,0,457278079,secondary, , , , ,6,oneway""=>""yes"",,,,113.996365 ,30.699566 
480,4,479,0,815074890,secondary, , , , ,6, ,,,,113.998687 ,30.692895 
482,4,481,0,815074890,secondary, , , , ,6, ,,,,113.998797 ,30.692942 
486,3,485,0,1000281034,secondary, , , , ,6,oneway""=>""yes"",,,,113.999374 ,30.573145 
487,3,486,0,438218265,secondary, , , , ,6,oneway""=>""yes"",,,,113.999505 ,30.572992 
488,4,487,0,999747519,secondary, , , , ,6,oneway""=>""yes"",,,,113.999532 ,30.573105 
493,5,492,0,999747520,secondary, , , , ,6,oneway""=>""yes"",,,,114.001404 ,30.582936 
494,4,493,0,809843294,secondary, , , , ,6, ,,,,114.001422 ,30.583153 
499,4,498,0,440128663,secondary, , , , ,6, ,,,,114.002029 ,30.586395 
502,3,501,0,797875080,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.003245 ,30.442964 
503,3,502,0,788088459,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.003267 ,30.442856 
504,4,503,0,815074890,secondary, , , , ,6, ,,,,114.003476 ,30.694927 
507,4,506,0,815074890,secondary, , , , ,6, ,,,,114.003607 ,30.694982 
510,4,509,0,754943950,secondary, , , , ,6,oneway""=>""yes"",,,,114.004641 ,30.662059 
511,4,510,0,754943949,secondary, , , , ,6,oneway""=>""yes"",,,,114.004863 ,30.661817 
512,3,511,0,438218266,secondary, , , , ,6,oneway""=>""yes"",,,,114.005183 ,30.572108 
513,3,512,0,809843294,secondary, , , , ,6, ,,,,114.005358 ,30.599215 
518,3,517,0,788088460,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.005940 ,30.442858 
519,3,518,0,797875080,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.006038 ,30.442957 
522,4,521,0,1060447116,secondary, , , , ,6, ,,,,114.007967 ,30.580333 
523,4,522,0,1060447116,secondary, , , , ,6, ,,,,114.008057 ,30.580535 
524,4,523,0,793545950,primary, , , , ,7,"""construction""=>""primary"",""lanes""=>""3"",""oneway""=>""yes""",,,,114.008268 ,30.503100 
525,3,524,0,793545950,primary, , , , ,7,"""construction""=>""primary"",""lanes""=>""3"",""oneway""=>""yes""",,,,114.008316 ,30.503186 
526,4,525,0,793545947,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.008403 ,30.503043 
527,3,526,0,793545947,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.008451 ,30.503129 
528,3,527,0,51817020,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107;G316""",,,,114.008883 ,30.668107 
532,3,531,0,51817020,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107;G316""",,,,114.008978 ,30.668011 
534,3,533,0,788088461,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.009203 ,30.442856 
536,3,535,0,797875080,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.009207 ,30.442953 
540,3,539,0,440128661,secondary, , , , ,6,oneway""=>""yes"",,,,114.009493 ,30.585756 
543,3,542,0,1060447116,secondary, , , , ,6, ,,,,114.009834 ,30.585601 
545,3,544,0,179061003,secondary, , , , ,6,oneway""=>""no"",,,,114.009862 ,30.585643 
547,4,546,0,1055836223,construction, , , , ,0,construction""=>""secondary"",,,,114.010072 ,30.432355 
552,4,551,0,754943950,secondary, , , , ,6,oneway""=>""yes"",,,,114.011518 ,30.665125 
557,4,556,0,860129011,secondary, , , , ,6,oneway""=>""yes"",,,,114.011746 ,30.665230 
558,3,557,0,788088462,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.011774 ,30.442847 
559,3,558,0,797875080,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.011775 ,30.442960 
560,3,559,0,754943949,secondary, , , , ,6,oneway""=>""yes"",,,,114.011821 ,30.664813 
562,3,561,0,51817020,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107;G316""",,,,114.012043 ,30.664931 
564,4,563,0,860129008,secondary, , , , ,6,oneway""=>""yes"",,,,114.012516 ,30.669647 
565,4,564,0,754943951,secondary, , , , ,6,oneway""=>""yes"",,,,114.012605 ,30.669550 
566,4,565,0,860129008,secondary, , , , ,6,oneway""=>""yes"",,,,114.012677 ,30.669715 
567,4,566,0,754943951,secondary, , , , ,6,oneway""=>""yes"",,,,114.012759 ,30.669615 
572,3,571,0,455189857,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.013597 ,30.442849 
573,4,572,0,797875080,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.013981 ,30.442961 
574,3,573,0,455189857,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.014076 ,30.442850 
575,3,574,0,786112385,secondary, , , , ,6, ,,,,114.014092 ,30.285919 
576,3,575,0,105868713,secondary, , , , ,6, ,,,,114.014120 ,30.594573 
577,4,576,0,814427870,primary, , , , ,7,ref""=>""S104"",,,,114.014458 ,30.570245 
578,3,577,0,1000281030,primary, , , , ,7,ref""=>""S104"",,,,114.014517 ,30.570479 
585,4,584,0,1000204595,secondary, , , , ,26,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes""",,,,114.014810 ,30.459653 
586,4,585,0,1000204595,secondary, , , , ,26,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes""",,,,114.014810 ,30.459559 
588,3,587,0,252994652,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.014878 ,30.452360 
589,4,588,0,1000204594,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.014879 ,30.452438 
596,4,595,0,105865202,motorway, , , , ,9,"""name:en""=>""Huyu Expressway"",""oneway""=>""yes"",""ref""=>""G50""",,,,114.014922 ,30.459657 
597,4,596,0,100134162,motorway, , , , ,9,"""lanes""=>""2"",""name:en""=>""Huyu Expressway"",""oneway""=>""yes"",""ref""=>""G50""",,,,114.014922 ,30.459564 
599,4,598,0,455189870,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.014972 ,30.452440 
600,3,599,0,252994652,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.014974 ,30.452362 
601,4,600,0,225399753,primary, , , , ,7,oneway""=>""yes"",,,,114.015216 ,30.503181 
602,3,601,0,427366776,primary, , , , ,7,oneway""=>""yes"",,,,114.015218 ,30.503288 
603,4,602,0,860129011,secondary, , , , ,6,oneway""=>""yes"",,,,114.015333 ,30.666793 
604,3,603,0,427366776,primary, , , , ,7,oneway""=>""yes"",,,,114.015357 ,30.503297 
605,4,604,0,225399753,primary, , , , ,7,oneway""=>""yes"",,,,114.015378 ,30.503186 
606,3,605,0,788088455,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.015472 ,30.442852 
607,3,606,0,253981645,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.015475 ,30.442963 
608,4,607,0,860129011,secondary, , , , ,6,oneway""=>""yes"",,,,114.015488 ,30.666855 
609,4,608,0,860129010,secondary, , , , ,6,oneway""=>""yes"",,,,114.015712 ,30.666411 
610,4,609,0,860129010,secondary, , , , ,6,oneway""=>""yes"",,,,114.015860 ,30.666480 
614,4,613,0,860129008,secondary, , , , ,6,oneway""=>""yes"",,,,114.016602 ,30.671363 
615,4,614,0,754943951,secondary, , , , ,6,oneway""=>""yes"",,,,114.016686 ,30.671270 
616,4,615,0,860129008,secondary, , , , ,6,oneway""=>""yes"",,,,114.016758 ,30.671436 
617,4,616,0,754943951,secondary, , , , ,6,oneway""=>""yes"",,,,114.016854 ,30.671328 
627,4,626,0,860129011,secondary, , , , ,6,oneway""=>""yes"",,,,114.019503 ,30.668569 
628,4,627,0,860129011,secondary, , , , ,6,oneway""=>""yes"",,,,114.019658 ,30.668635 
631,4,630,0,860129010,secondary, , , , ,6,oneway""=>""yes"",,,,114.019861 ,30.668206 
632,4,631,0,860129010,secondary, , , , ,6,oneway""=>""yes"",,,,114.020013 ,30.668274 
637,4,636,0,816705069,secondary, , , , ,6,oneway""=>""yes"",,,,114.021100 ,30.326755 
638,4,637,0,816705069,secondary, , , , ,6,oneway""=>""yes"",,,,114.021117 ,30.326639 
639,4,638,0,816704419,secondary, , , , ,6,oneway""=>""yes"",,,,114.021338 ,30.326732 
640,4,639,0,816704419,secondary, , , , ,6,oneway""=>""yes"",,,,114.021357 ,30.326601 
643,3,642,0,438223483,primary_link, , , , ,7,oneway""=>""yes"",,,,114.021885 ,30.574324 
644,4,643,0,880410574,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.021886 ,30.333876 
645,4,644,0,880410576,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.021930 ,30.333959 
646,4,645,0,880410574,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.022044 ,30.333889 
647,4,646,0,880410576,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.022087 ,30.333972 
651,3,650,0,922273728,secondary, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.022432 ,30.334501 
652,3,651,0,438222736,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.022436 ,30.574265 
655,3,654,0,922273729,secondary, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.022480 ,30.334866 
660,3,659,0,1055836224,construction, , , , ,0,construction""=>""secondary"",,,,114.023173 ,30.432358 
662,3,661,0,438850591,primary_link, , , , ,7,oneway""=>""yes"",,,,114.023214 ,30.574044 
664,3,663,0,839633996,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107""",,,,114.023398 ,30.653131 
666,4,665,0,544372378,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.023540 ,30.653195 
668,3,667,0,438222736,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.023665 ,30.574186 
669,3,668,0,839633996,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G107""",,,,114.023666 ,30.652846 
670,4,669,0,922273729,secondary, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.023766 ,30.336553 
671,4,670,0,574700903,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.023801 ,30.652909 
672,4,671,0,922273728,secondary, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.023817 ,30.336406 
674,3,673,0,880410576,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.023869 ,30.334161 
675,4,674,0,802095275,secondary_link, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.024032 ,30.336183 
679,4,678,0,816705070,secondary_link, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.024383 ,30.337739 
680,3,679,0,880410574,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.024497 ,30.334163 
681,4,680,0,922273729,secondary, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.024639 ,30.337709 
682,3,681,0,455183533,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.024651 ,30.437462 
684,4,683,0,922273728,secondary, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.024768 ,30.337677 
695,3,694,0,802095273,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.025237 ,30.338933 
700,3,699,0,816705068,secondary, , , , ,6,oneway""=>""yes"",,,,114.025684 ,30.339346 
705,4,704,0,136864233,secondary, , , , ,6,oneway""=>""yes"",,,,114.026212 ,30.442837 
706,4,705,0,253981645,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.026228 ,30.442976 
707,3,706,0,802095278,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.026242 ,30.337204 
708,4,707,0,455189861,secondary, , , , ,6,oneway""=>""yes"",,,,114.026312 ,30.442835 
709,4,708,0,253981645,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""ZhuShanHu Avenue"",""name:zh""=>""?????"",""name:zh_pinyin""=>""ZhuShanHu DaDao"",""oneway""=>""yes""",,,,114.026330 ,30.442978 
711,3,710,0,802095274,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.026664 ,30.337031 
715,3,714,0,544372378,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.027190 ,30.654759 
717,3,716,0,544372378,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.027335 ,30.654822 
723,4,722,0,403153001,motorway, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S15""",,,,114.027762 ,30.559139 
724,4,723,0,403153000,motorway, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S15""",,,,114.027847 ,30.559222 
726,4,725,0,403153001,motorway, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S15""",,,,114.028111 ,30.559154 
727,4,726,0,403153000,motorway, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S15""",,,,114.028196 ,30.559238 
730,3,729,0,786112385,secondary, , , , ,6, ,,,,114.028606 ,30.270365 
732,3,731,0,254940990,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.029072 ,30.679977 
734,4,733,0,252994652,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.029092 ,30.452621 
736,3,735,0,455189870,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.029121 ,30.452715 
737,4,736,0,252994652,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.029233 ,30.452625 
738,3,737,0,455189870,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",,,,114.029261 ,30.452719 
739,3,738,0,1032994396,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""1"",""oneway""=>""yes""",,,,114.029453 ,30.758117 
740,3,739,0,776101546,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway"",""layer""=>""1"",""oneway""=>""yes""",,,,114.029475 ,30.758211 
741,3,740,0,776101555,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""1"",""oneway""=>""yes""",,,,114.030078 ,30.758118 
742,4,741,0,802095269,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.030102 ,30.335517 
743,4,742,0,402683295,motorway, , , , ,29,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.030204 ,30.335256 
744,4,743,0,402683297,motorway, , , , ,29,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.030275 ,30.335163 
751,3,750,0,333167474,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.030763 ,30.679674 
752,3,751,0,802095263,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.031254 ,30.338113 
753,4,752,0,544372378,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.031336 ,30.656551 
755,4,754,0,544372378,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.031479 ,30.656612 
756,3,755,0,816704417,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.031494 ,30.337875 
759,4,758,0,574700903,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.031694 ,30.656193 
760,3,759,0,933878888,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""1"",""oneway""=>""yes""",,,,114.032110 ,30.757572 
761,3,760,0,120888889,motorway, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""name:en""=>""Hurong Expressway"",""name:zh""=>""????"",""oneway""=>""yes"",""ref""=>""G42""",,,,114.032131 ,30.682523 
767,4,766,0,816704417,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.032559 ,30.335620 
768,4,767,0,880262156,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.032564 ,30.335688 
771,4,770,0,880262160,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.032574 ,30.335831 
772,4,771,0,776101548,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.032598 ,30.757440 
773,4,772,0,776101548,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.032603 ,30.757473 
774,4,773,0,776101548,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.032618 ,30.757575 
778,4,777,0,1032994399,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",,,,114.032917 ,30.758423 
780,3,779,0,880262156,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.033283 ,30.335857 
784,4,783,0,786112385,secondary, , , , ,6, ,,,,114.033551 ,30.298813 
788,4,787,0,786112385,secondary, , , , ,6, ,,,,114.033738 ,30.298934 
789,4,788,0,933878890,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",,,,114.033763 ,30.757453 
790,4,789,0,933878890,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",,,,114.033770 ,30.757353 
791,4,790,0,933878890,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",,,,114.033777 ,30.757238 
792,4,791,0,933878890,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",,,,114.033784 ,30.757133 
793,4,792,0,179994465,primary, , , , ,7,oneway""=>""yes"",,,,114.033790 ,30.564979 
794,4,793,0,806248268,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033808 ,30.755688 
795,3,794,0,806248268,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033812 ,30.756711 
796,4,795,0,806248268,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033816 ,30.757126 
797,4,796,0,806248268,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033817 ,30.757230 
798,4,797,0,806248268,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033819 ,30.757343 
799,4,798,0,806248268,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033823 ,30.757442 
800,4,799,0,818786699,secondary, , , , ,6,"""maxspeed""=>""60"",""oneway""=>""yes""",,,,114.033858 ,30.565038 
802,4,801,0,806248268,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033869 ,30.758494 
803,4,802,0,438218130,primary, , , , ,7,"""maxspeed""=>""60"",""oneway""=>""yes""",,,,114.033888 ,30.564954 
804,3,803,0,1032994395,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",,,,114.033909 ,30.762249 
805,4,804,0,438218130,primary, , , , ,7,"""maxspeed""=>""60"",""oneway""=>""yes""",,,,114.033932 ,30.565014 
806,4,805,0,806248263,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""2"",""name:en""=>""Beijing-Hong Kong-Macau Expressway"",""name:zh""=>""???????"",""oneway""=>""yes"",""ref""=>""G4""",,,,114.033942 ,30.755654 
