OBJECTID,Join_Count,TARGET_FID,Id,osm_id,name,highway,waterway,aerialway,barrier,man_made,z_order,other_tags,X,Y
3529,4,3528,0,99499652, ,motorway, , , , ,19,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S13""",114.168536728387380,30.442570616440833
3531,4,3530,0,457648416,?????,secondary, , , , ,-14,"""layer""=>""-1"",""tunnel""=>""yes""",114.168567551751153,30.538070668626517
3536,4,3535,0,116582295,????????,motorway, , , , ,29,"""bridge""=>""yes"",""int_ref""=>""AH1"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""G4;G50;G4201""",114.169182563924210,30.350531757134945
3540,4,3539,0,116582295,????????,motorway, , , , ,29,"""bridge""=>""yes"",""int_ref""=>""AH1"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""G4;G50;G4201""",114.169293023154523,30.350461083911966
3541,4,3540,0,536269212,S101,primary, , , , ,7,""oneway""=>""yes"",114.169441486835240,30.350559413985820
3544,4,3543,0,55457465,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes"",""surface""=>""asphalt""",114.169505999702210,30.468950900363836
3545,4,3544,0,454909232, ,primary, , , , ,7,"""oneway""=>""-1"",""ref""=>""S101""",114.169539257530801,30.350489285751962
3549,4,3548,0,299070353, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.170006799774001,30.683783399584286
3551,3,3550,0,491308741,????,secondary, , , , ,6,""oneway""=>""yes"",114.170067500414916,30.620866199715408
3552,4,3551,0,882466960, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.170082600032060,30.683637599695544
3553,4,3552,0,180739595,????,primary, , , , ,7,""oneway""=>""yes"",114.170140299635136,30.577711099987312
3555,4,3554,0,299070353, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.170187100354497,30.683834800335831
3556,3,3555,0,343478637,????,primary, , , , ,7,""oneway""=>""yes"",114.170188100400537,30.577865599917573
3558,4,3557,0,882466960, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.170224999584093,30.683767799944064
3562,4,3561,0,77770124,???,secondary, , , , ,6,""oneway""=>""yes"",114.170307099593060,30.645082999880572
3563,4,3562,0,458099958,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.170367999883297,30.645159700359955
3564,4,3563,0,77770124,???,secondary, , , , ,6,""oneway""=>""yes"",114.170384200270632,30.645021599567201
3565,4,3564,0,194091713,????,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""Taizihu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""TaiZiHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.170396799772561,30.505266299799928
3567,4,3566,0,458099916,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.170457200039777,30.645092500318697
3570,3,3569,0,454878935, ,secondary_link, , , , ,6,"""oneway""=>""yes"",""surface""=>""asphalt""",114.170528400265539,30.484164699941005
3571,3,3570,0,978288870, ,primary, , , , ,7,""oneway""=>""yes"",114.170538100353156,30.340432099861573
3572,3,3571,0,978288876, ,primary, , , , ,7,""oneway""=>""yes"",114.170559200246998,30.340935999896544
3574,3,3573,0,887879707, ,secondary, , , , ,6, ,114.170621999905393,30.288779899672704
3575,3,3574,0,454878945,????,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""Zhuanyang Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""Zhuanyang Dadao"",""oneway""=>""yes"",""surface""=>""asphalt""",114.170693399780589,30.484250999783853
3576,3,3575,0,887879707, ,secondary, , , , ,6, ,114.170701800347842,30.288729499866577
3578,4,3577,0,776088787,?????,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",114.170868753190462,30.566923951479225
3579,4,3578,0,978288871, ,primary, , , , ,-13,"""layer""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",114.170913191390696,30.349417313658137
3580,3,3579,0,536269212,S101,primary, , , , ,7,""oneway""=>""yes"",114.170918900287120,30.350647300232765
3582,3,3581,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.170956500042507,30.483704800136479
3583,4,3582,0,978288871, ,primary, , , , ,-13,"""layer""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",114.170961132450316,30.349567325072030
3585,4,3584,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171067099567040,30.484040300319634
3586,3,3585,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171073800415570,30.483699200058084
3587,4,3586,0,978288877, ,primary, , , , ,-13,"""layer""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",114.171098096500032,30.349312850207923
3588,4,3587,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171104700221804,30.484152999761193
3590,3,3589,0,229772508,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.171133500110955,30.614765500227691
3591,4,3590,0,978288877, ,primary, , , , ,-13,"""layer""=>""-1"",""oneway""=>""yes"",""tunnel""=>""yes""",114.171147051095545,30.349464683648307
3592,4,3591,0,45891129,????,secondary, , , , ,6, ,114.171153199760397,30.458124000022622
3593,4,3592,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171173400332236,30.484013399798641
3594,3,3593,0,104136193,???,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171190699691124,30.629336700028716
3597,4,3596,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171207999949274,30.484127000360843
3601,3,3600,0,454878940, ,secondary_link, , , , ,6,"""oneway""=>""yes"",""surface""=>""asphalt""",114.171236299815405,30.484554299741205
3603,4,3602,0,51816810,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S104""",114.171292214264327,30.566944474907643
3604,4,3603,0,978288879, ,primary, , , , ,7,""oneway""=>""yes"",114.171334799861143,30.350645499790062
3605,3,3604,0,978288876, ,primary, , , , ,7,""oneway""=>""yes"",114.171338999695195,30.338614999882395
3606,3,3605,0,978288870, ,primary, , , , ,7,""oneway""=>""yes"",114.171339700267026,30.338172400336077
3607,3,3606,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171349699828852,30.484577700100829
3610,3,3609,0,454878955, ,secondary_link, , , , ,6,"""oneway""=>""yes"",""surface""=>""asphalt""",114.171527899593002,30.483925000038766
3611,4,3610,0,455529102,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.171537725585608,30.614752904323154
3613,4,3612,0,744218037, ,primary, , , , ,7,""ref""=>""S101"",114.171579599818756,30.350667800278814
3615,4,3614,0,455529102,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.171714259805299,30.614698196764436
3617,3,3616,0,454878945,????,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""Zhuanyang Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""Zhuanyang Dadao"",""oneway""=>""yes"",""surface""=>""asphalt""",114.171740699873453,30.483981900144613
3618,4,3617,0,455529138,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.171841288144947,30.614744573003691
3619,4,3618,0,455529138,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.172062077103192,30.614657889150294
3622,4,3621,0,457284980,?????,secondary, , , , ,6, ,114.172349200055578,30.539052099674734
3623,3,3622,0,826423948, ,trunk_link, , , , ,8,""oneway""=>""yes"",114.172350700124753,30.614443499767731
3624,3,3623,0,457284980,?????,secondary, , , , ,6, ,114.172423299695538,30.539115799554565
3625,3,3624,0,341476740,???,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",114.172673900280301,30.629455799945276
3626,4,3625,0,194091713,????,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""Taizihu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""TaiZiHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.172711400211028,30.504653199585562
3627,4,3626,0,664534942,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.172794702613487,30.287548190896359
3628,4,3627,0,28529908,????,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""WanJiaHu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""WanJiaHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.172852000219677,30.463577499701898
3629,4,3628,0,817884597,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.172964428065939,30.287459971900262
3632,3,3631,0,664534942,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.173140199660565,30.288344900296977
3634,4,3633,0,55457721, ,secondary_link, , , , ,6, ,114.173279000125831,30.498283199909793
3636,3,3635,0,664533578, ,motorway_link, , , , ,9,""oneway""=>""yes"",114.173478199959050,30.293259500125885
3637,3,3636,0,816702215,??????,primary, , , , ,27,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S110""",114.173481100272625,30.768392599738718
3638,4,3637,0,55457721, ,secondary_link, , , , ,6, ,114.173500200074272,30.498116899975003
3639,3,3638,0,899624607, ,motorway_link, , , , ,9,""oneway""=>""yes"",114.173513099949673,30.293185399586548
3643,4,3642,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.173715700119487,30.492596999751811
3644,4,3643,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.173750699934885,30.492703199792913
3646,4,3645,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.173826099994585,30.492567299641223
3647,4,3646,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.173860300312640,30.492676499820675
3648,3,3647,0,458113392, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.173969299943337,30.519058600374137
3649,3,3648,0,795695959,????,secondary, , , , ,6,""oneway""=>""yes"",114.174000000100023,30.639057800277328
3650,8,3649,0,28529908,????,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""WanJiaHu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""WanJiaHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.174007399721745,30.467230300338144
3651,4,3650,0,455183554,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""name:en""=>""DongFeng Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""DongFeng DaDao"",""oneway""=>""yes"",""ref""=>""G318""",114.174040563121594,30.519011125163331
3652,3,3651,0,458113392, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.174041699864574,30.519146400286218
3655,4,3654,0,455183554,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""name:en""=>""DongFeng Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""DongFeng DaDao"",""oneway""=>""yes"",""ref""=>""G318""",114.174115082744947,30.519101673403554
3656,4,3655,0,352082875,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""height""=>""15"",""lanes""=>""4"",""layer""=>""1"",""name:en""=>""DongFeng Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""DongFeng DaDao"",""oneway""=>""yes"",""ref""=>""G318""",114.174209954026196,30.518898279132316
3657,4,3656,0,352082875,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""height""=>""15"",""lanes""=>""4"",""layer""=>""1"",""name:en""=>""DongFeng Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""DongFeng DaDao"",""oneway""=>""yes"",""ref""=>""G318""",114.174290717642521,30.518994623503147
3660,4,3659,0,458113409, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.174318000375479,30.518826300093735
3661,3,3660,0,795695382, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.174325499821975,30.639795499762556
3662,4,3661,0,852266405, ,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.174403800195250,30.518925700360853
3663,3,3662,0,299067089,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.174405800287559,30.567044199830036
3664,4,3663,0,869264334,????,secondary, , , , ,6,""oneway""=>""yes"",114.174471199886057,30.543985599655741
3665,3,3664,0,817884597,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.174474600222652,30.291216299792438
3666,4,3665,0,869264334,????,secondary, , , , ,6,""oneway""=>""yes"",114.174534499567585,30.544026999946141
3667,4,3666,0,457253389,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.174567099991691,30.669839199919181
3668,3,3667,0,795695962,????,secondary, , , , ,6,""oneway""=>""yes"",114.174605400319024,30.638917100443905
3669,4,3668,0,457253427,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.174605400319024,30.669725700081017
3670,4,3669,0,1126790917,????,secondary, , , , ,6,""oneway""=>""yes"",114.174611899719480,30.543906800158766
3672,3,3671,0,1011579951, ,primary, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary"",""lanes""=>""2"",""layer""=>""2"",""oneway""=>""yes""",114.174624799594881,30.762020099947733
3673,4,3672,0,1126790917,????,secondary, , , , ,6,""oneway""=>""yes"",114.174668100152758,30.543944999762004
3674,3,3673,0,77770125,???,secondary, , , , ,6,""oneway""=>""yes"",114.174682400272673,30.639459899754627
3675,4,3674,0,457253389,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.174687699977426,30.669919899683691
3676,6,3675,0,795695959,????,secondary, , , , ,6,""oneway""=>""yes"",114.174720900249440,30.639240299700134
3677,3,3676,0,457253427,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.174752899926489,30.669816599956164
3678,3,3677,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.174769999635828,30.495902799674525
3679,3,3678,0,1011579952, ,primary, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary"",""lanes""=>""2"",""layer""=>""2"",""oneway""=>""yes""",114.174771200230794,30.761966600178482
3680,3,3679,0,795695962,????,secondary, , , , ,6,""oneway""=>""yes"",114.174921699976494,30.638995399917803
3688,4,3687,0,664534942,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.175239907995433,30.293175648237650
3689,4,3688,0,664534942,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.175269352698479,30.293234461201450
3690,3,3689,0,816702213, ,primary_link, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary_link"",""layer""=>""2"",""oneway""=>""yes""",114.175314700113404,30.765328900008797
3691,4,3690,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.175341300260811,30.497741299921131
3692,4,3691,0,28529906,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.175364900269983,30.497813400368159
3693,4,3692,0,817884597,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.175393834158172,30.293155252512918
3694,4,3693,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.175405799638042,30.497728200396182
3695,4,3694,0,817884597,??-??????,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",114.175423451531174,30.293214507943219
3696,4,3695,0,454878941,????,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""????"",""name:zh_pinyin""=>""CheChengDongLu"",""oneway""=>""yes"",""surface""=>""asphalt""",114.175429399647101,30.497799299897849
3698,3,3697,0,795695959,????,secondary, , , , ,6,""oneway""=>""yes"",114.175490899785245,30.639387200359067
3699,4,3698,0,664533579, ,motorway_link, , , , ,9,""oneway""=>""yes"",114.175554863166440,30.293133916097418
3701,4,3700,0,799468068, ,primary_link, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary_link"",""layer""=>""2"",""oneway""=>""yes""",114.175581277154265,30.766736091697339
3702,4,3701,0,664533579, ,motorway_link, , , , ,9,""oneway""=>""yes"",114.175588243302855,30.293193170628399
3704,4,3703,0,799468068, ,primary_link, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary_link"",""layer""=>""2"",""oneway""=>""yes""",114.175676406541015,30.766867510527220
3706,3,3705,0,343483345,???,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.175704899761399,30.528593600314480
3708,3,3707,0,352082875,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""height""=>""15"",""lanes""=>""4"",""layer""=>""1"",""name:en""=>""DongFeng Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""DongFeng DaDao"",""oneway""=>""yes"",""ref""=>""G318""",114.175763799959441,30.520751899680477
3710,4,3709,0,826423946, ,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",114.175810874971944,30.614223718050198
3711,3,3710,0,55457720, ,secondary_link, , , , ,6, ,114.175849800328137,30.499349599804248
3712,4,3711,0,816702219, ,primary_link, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary_link"",""layer""=>""2"",""oneway""=>""yes""",114.175857240419418,30.766548186449711
3713,4,3712,0,229772507,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.175957359244762,30.614017851542656
3714,4,3713,0,816702219, ,primary_link, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary_link"",""layer""=>""2"",""oneway""=>""yes""",114.175970371535527,30.766663283483808
3716,3,3715,0,455183554,????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""4"",""layer""=>""1"",""name:en""=>""DongFeng Avenue"",""name:zh""=>""????"",""name:zh_pinyin""=>""DongFeng DaDao"",""oneway""=>""yes"",""ref""=>""G318""",114.176048199764637,30.521351699821139
3718,4,3717,0,1011579951, ,primary, , , , ,37,"""bridge""=>""yes"",""construction""=>""primary"",""lanes""=>""2"",""layer""=>""2"",""oneway""=>""yes""",114.176053933842013,30.764401376122635
3720,4,3719,0,880780189, ,trunk_link, , , , ,28,"""bridge""=>""yes"",""foot""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",114.176114674952373,30.581667482068667
